,doi,title,publication_year,citation,language,source_name,topic,authors,institutions,topics,concepts
639,https://doi.org/10.14421/musawa.2022.211.1-11,Gender and Islam: On the Politics of Sexuality of Muslim Male Authors In Indonesia and France,2022,0,id,Musãwa Jurnal Studi Gender dan Islam,Gender and Women's Rights,['Wening Udasmoro'],['Universitas Gadjah Mada'],"[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Asian Studies and History']","['Art', 'Human sexuality', 'Humanities', 'Sociology', 'Gender studies']"
640,https://doi.org/10.22146/jwk.5203,Finding Justice in Cyberspace: The Wickedness of Online Gender-Based Violence (GBV),2022,0,en,Jurnal Wanita dan Keluarga,Gender and Women's Rights,"['Nusaibah Edi Nugraha', 'Sekarayu Tunggadewi Anugraputri']","['Universitas Gadjah Mada', 'Universitas Gadjah Mada']","[""Gender and Women's Rights"", 'Legal and Social Justice Studies', 'Sex work and related issues']","['Wickedness', 'Context (archaeology)', 'Cyberspace', 'Economic Justice', 'Sociology', 'Hegemonic masculinity', 'Criminology', 'Political science', 'Gender studies', 'Epistemology', 'Law', 'Masculinity', 'The Internet', 'Computer science', 'Geography', 'Philosophy', 'Archaeology', 'World Wide Web']"
641,https://doi.org/10.56444/mia.v19i1.574,PENGHAPUSAN DISKRIMINASI TERHADAP TENAGA KERJA PEREMPUAN DALAM PERSPEKTIF GENDER,2022,0,id,MIMBAR ADMINISTRASI FISIP UNTAG Semarang,Gender and Women's Rights,['Karningsih Karningsih'],['Universitas 17 Agustus 1945 Semarang'],"[""Gender and Women's Rights"", 'Legal Studies and Policies', 'Indonesian Legal and Regulatory Studies']","['Art', 'Humanities']"
642,https://doi.org/10.2991/assehr.k.220204.028,The Rethoric of Gender Mainstreaming During Covid-19 Pandemic in North Sumatra,2022,0,en,"Advances in Social Science, Education and Humanities Research/Advances in social science, education and humanities research",Gender and Women's Rights,"['Asima Yanty Siahaan', 'Tunggul Sihombing', 'Marhaeni Munthe']","['Universitas Sumatera Utara', 'Universitas Sumatera Utara', 'Universitas Sumatera Utara']","[""Gender and Women's Rights"", 'Education, Sociology, Communication Studies', 'Sustainability, Governance, and Employment Studies']","['Pandemic', 'Coronavirus disease 2019 (COVID-19)', 'Mainstreaming', 'Gender mainstreaming', '2019-20 coronavirus outbreak', 'Virology', 'Computer science', 'Political science', 'Medicine', 'Sociology', 'Outbreak', 'Gender studies', 'Gender equality', 'Special education', 'Disease', 'Infectious disease (medical specialty)', 'Law', 'Pathology']"
643,https://doi.org/10.21111/tasfiyah.v6i1.6902,Family Institution and Gender Equality: A Comparative Study in Islam and Feminism Perspective,2022,0,en,Tasfiyah Jurnal Pemikiran Islam,Gender and Women's Rights,"['Jamal Jamal', 'Muhammad Alif Rahmadi', 'Syamsul ‘Aimah', 'Muhammad Rayhan Al Biruni', 'Muhammad Dicky Mushoddiq']","['', '', '', 'University of Darussalam Gontor', 'University of Darussalam Gontor']","[""Gender and Women's Rights"", 'Islamic Finance and Banking Studies', 'Marriage and Family Dynamics']","['Dignity', 'Feminism', 'Islam', 'Institution', 'Sociology', 'Economic Justice', 'Gender studies', 'Perspective (graphical)', 'Political science', 'Law', 'Social science', 'Theology', 'Philosophy', 'Artificial intelligence', 'Computer science']"
644,https://doi.org/10.28918/muwazah.v14i2.6061,Family Communication Patterns in Gender Relations in Coastal and Mountain Communities in Aceh,2022,0,en,Muwazah,Gender and Women's Rights,"['Marhamah', 'Irwanto Irwanto', 'Fauzi Fauzi', 'Shafira Ulfa Rahmani', 'Sufri Eka Bhakti']","['', '', 'Universitas Kebangsaan Republik Indonesia', 'Universitas Sumatera Utara', 'University of Kent']","[""Gender and Women's Rights"", 'Islamic Finance and Communication']","['Harmony (color)', 'Openness to experience', 'Documentation', 'Geography', 'Sociology', 'Social psychology', 'Psychology', 'Computer science', 'Art', 'Visual arts', 'Programming language']"
645,https://doi.org/10.47467/dawatuna.v4i5.4735,Penggambaran Peran Gender dalam Keluarga di Film Noktah Merah Perkawinan,2024,0,en,Da watuna Journal of Communication and Islamic Broadcasting,Gender and Women's Rights,['Justin Rain Marajo'],['Universitas Kristen Indonesia'],"[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Diverse Cultural Media Analysis']",['Psychology']
646,https://doi.org/10.24076/pikma.v7i1.1758,Feminis Retorika Kritis Sutradara Laki-laki dalam Isu Kesetaraan Gender,2024,0,id,Jurnal PIKMA Publikasi Ilmu Komunikasi Media Dan Cinema,Gender and Women's Rights,"['Ulmi Marsya', 'Desy Mairita']","['Universitas Muhammadiyah Riau', 'Universitas Muhammadiyah Riau']","[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Legal Studies and Policies']","['Medicine', 'Internal medicine']"
647,https://doi.org/10.19184/jfgs.v4i1.43935,"Gender Equality among Women in West Klampis Village, Bangkalan Regency:Feminist Perspective",2024,0,en,Journal of Feminism and Gender Studies,Gender and Women's Rights,"['Nur Wahyuni', 'Dewi Casmiwati']","['Universitas Hang Tuah', 'Universitas Hang Tuah']","[""Gender and Women's Rights""]","['Perspective (graphical)', 'Gender equality', 'Gender studies', 'Sociology', 'Socioeconomics', 'Art', 'Visual arts']"
648,https://doi.org/10.24239/familia.v5i1.197,FENOMENA KEBERHASILAN FEMINISME (Studi Gender Feminisme Liberal dan Feminisme Radikal),2024,0,id,Familia Jurnal Hukum Keluarga,Gender and Women's Rights,['Wafa Suci Ningrum'],['Universitas Merdeka Ponorogo'],"[""Gender and Women's Rights""]","['Feminism', 'Gender studies', 'Sociology']"
649,https://doi.org/10.32493/piktorial.v2i1.6327,MANIFESTASI KETIDAKADILAN GENDER DALAM KUMPULAN CERPEN KARYA KWEE TEK HOAY,2020,0,id,PIKTORIAL Journal of Humanities,Gender and Women's Rights,['Efendi Gunawan'],['Universitas Pamulang'],"[""Gender and Women's Rights"", 'Educational Research and Methods', 'Linguistics and Language Analysis']","['Art', 'Humanities']"
650,https://doi.org/10.32666/tatasejuta.v10i2.653,Analysis of the Implementation of the Merit System in the Mataram City Government from a Gender Perspective,2024,0,en,Jurnal Ilmiah Tata Sejuta STIA Mataram,Gender and Women's Rights,"['Rahmad Hidayat', 'Salmin Salmin', 'Mustamin Mustamin', 'Ayatullah Hadi']","['University of Muhammadiyah Mataram', 'University of Muhammadiyah Mataram', 'University of Muhammadiyah Mataram', 'University of Muhammadiyah Mataram']","[""Gender and Women's Rights""]","['Perspective (graphical)', 'Government (linguistics)', 'Political science', 'Computer science', 'Philosophy', 'Linguistics', 'Artificial intelligence']"
651,https://doi.org/10.26905/idjch.v12i2.6223,Kajian parameter gender dalam substansi peraturan perundang-undangan di Indonesia,2021,0,en,Jurnal Cakrawala Hukum,Gender and Women's Rights,['Kadek Wiwik Indrayanti'],['Universitas Merdeka Malang'],"[""Gender and Women's Rights"", 'Indonesian Legal and Regulatory Studies', 'Legal Studies and Policies']","['Obligation', 'Gender equality', 'Legislation', 'Normative', 'Government (linguistics)', 'Political science', 'Law', 'Inequality', 'State (computer science)', 'Law and economics', 'Sociology', 'Gender studies', 'Mathematics', 'Mathematical analysis', 'Linguistics', 'Philosophy', 'Algorithm']"
652,https://doi.org/10.2991/aebmr.k.200513.031,Law Protection for Post Divorced Women Through Law Enforcement with a Gender Perspective,2020,0,en,"Proceedings of the International Conference on Law, Economics and Health (ICLEH 2020)",Gender and Women's Rights,['Lelita Dewi'],['Universitas Jayabaya'],"[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Legal and Social Justice Studies']","['Perspective (graphical)', 'Law enforcement', 'Law', 'Political science', 'Enforcement', 'Computer science', 'Artificial intelligence']"
653,https://doi.org/10.37304/wacana.v11i2.17077,PEREMPUAN DALAM PARLEMEN: KUNCI MENUJU KESETARAAN GENDER DAN PEMBANGUNAN BERKELANJUTAN,2024,0,en,Wacana Jurnal Ilmu Sosial dan Ilmu Politik Interdisiplin,Gender and Women's Rights,['Latifa Irsadyah Irwan'],['Indonesia Defense University'],"[""Gender and Women's Rights"", 'Gender Politics and Representation']",['Economics']
654,https://doi.org/10.22515/allais.v3i2.9630,RESISTANCE TO GENDER STEREOTYPES: AN ANALYSIS OF THE CHARACTER FARCHAH IN THE FILM BY DARIN J. SALLAM,2024,0,en,ALLAIS Journal of Arabic Language and Literature,Gender and Women's Rights,"['Intan Ramandhani', 'Reza Sukma Nugraha']","['', 'Sebelas Maret University']","[""Gender and Women's Rights""]","['Character (mathematics)', 'Resistance (ecology)', 'Psychology', 'Character traits', 'Social psychology', 'Mathematics', 'Ecology', 'Geometry', 'Biology']"
655,https://doi.org/10.54298/jk.v8i1.371,Konsep Rumah Tangga Berkeadilan Gender dalam Perspektif KH. Abdurrahman Wahid,2025,0,en,Jurnal Keislaman,Gender and Women's Rights,"['Khairul Anwar', ""Siti Darma Mar'atus Solihah"", 'Nafsiyah Nafsiyah']","['Universitas Pekalongan', 'Universitas Pekalongan', 'Universitas Pekalongan']","[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Food Security and Socioeconomic Dynamics']","['Perspective (graphical)', 'Wife', 'Dream', 'Sociology', 'Gender studies', 'Gender equality', 'Object (grammar)', 'Economic Justice', 'Psychology', 'Political science', 'Law', 'Computer science', 'Neuroscience', 'Artificial intelligence']"
656,https://doi.org/10.4108/eai.10-7-2019.2299315,Sabda Raja against Paugeran Lanang: Quest for Gender Equality in Yogyakarta Kingdom,2020,0,en,,Gender and Women's Rights,['Retno Setyowati'],['Sebelas Maret University'],"[""Gender and Women's Rights"", 'Asian Studies and History']","['Kingdom', 'Privilege (computing)', 'Sociology', 'Raja', 'Gender studies', 'Epistemology', 'Political science', 'Law', 'Philosophy', 'Paleontology', 'Biology']"
657,https://doi.org/10.56799/peshum.v2i6.2222,Peran Perbedaan Gender Terhadap Kepercayaan Pada Relasi Pertemanan Remaja Makassar,2023,0,id,PESHUM Jurnal Pendidikan Sosial dan Humaniora,Gender and Women's Rights,['Reza Firmansyah'],['Universitas Atma Jaya Makassar'],"[""Gender and Women's Rights"", 'Food Security and Socioeconomic Dynamics', 'Adolescent Health and Behaviors']","['Humanities', 'Art']"
658,https://doi.org/10.59141/comserva.v3i07.1048,Konsep Kesetaraan Gender Perspektif M. Quraish Shihab Dan Nasaruddin Umar,2023,0,id,COMSERVA Jurnal Penelitian dan Pengabdian Masyarakat,Gender and Women's Rights,"['Shofyan Hadi', 'Abd. Muid N', 'Nurbaiti Nurbaiti']","['', 'Syarif Hidayatullah State Islamic University Jakarta', '']","[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Islamic Studies and Radicalism']","['Humanities', 'Art', 'Philosophy']"
659,https://doi.org/10.32332/syakhshiyyah.v3i2.8020,Progressive Steps in Reforming Indonesian Islamic Family Law Through Gender Studies,2023,0,en,Syakhshiyyah Jurnal Hukum Keluarga Islam,Gender and Women's Rights,"['Doni Azhari', 'Asmuni Asmuni']","['Islamic University of Indonesia', 'Islamic University of Indonesia']","[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Legal Studies and Policies']","['Sharia', 'Islam', 'Family law', 'Indonesian', 'Law', 'Inheritance (genetic algorithm)', 'Context (archaeology)', 'Political science', 'Law reform', 'Economic Justice', 'Sociology', 'Geography', 'Linguistics', 'Philosophy', 'Biochemistry', 'Chemistry', 'Archaeology', 'Gene']"
660,https://doi.org/10.26532/ijlr.v5i2.12668,THE POSITION OF DAUGHTERS IN BALINESE CUSTOMARY INHERITANCE SYSTEM FROM GENDER EQUALITY PERSPECTIVE,2021,0,en,International Journal of Law Reconstruction,Gender and Women's Rights,"['Ni Made Sumerti Asih', 'Made Emy Andayani Citra']","['', 'Universitas Mahasaraswati Denpasar']","[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Legal Studies and Policies']","['Inheritance (genetic algorithm)', 'Decree', 'Kinship', 'Indigenous', 'Dowry', 'Position (finance)', 'Power (physics)', 'Perspective (graphical)', 'Law', 'Sociology', 'Political science', 'Gender studies', 'Family law', 'Genealogy', 'History', 'Business', 'Ecology', 'Biochemistry', 'Chemistry', 'Physics', 'Finance', 'Quantum mechanics', 'Artificial intelligence', 'Biology', 'Computer science', 'Gene']"
661,https://doi.org/10.22437/jlj.4.1.1-19,Local Government Efforts in Realizing Gender Responsive Regional Policies in Banyumas District,2021,0,en,Jambe Law Journal,Gender and Women's Rights,"['Riris Ardhanariswari', 'Tenang Haryanto', 'Manunggal KW', 'Siti Kunarti']","['Jenderal Soedirman University', 'Jenderal Soedirman University', 'Jenderal Soedirman University', 'Jenderal Soedirman University']","[""Gender and Women's Rights"", 'Local Governance and Development', 'Public Administration in Developing Nations']","['Gender mainstreaming', 'Government (linguistics)', 'Normative', 'Political science', 'Gender equality', 'Public administration', 'National development', 'Economic Justice', 'Inequality', 'Economic growth', 'Local government', 'National Policy', 'Civil servants', 'Gender justice', 'Sociology', 'Politics', 'Gender studies', 'Law', 'Economics', 'Mathematical analysis', 'Linguistics', 'Philosophy', 'Mathematics']"
662,https://doi.org/10.32332/istinbath.v18i2.3200,Kesetaraan Gender Dalam Kompilasi Hukum Islam : Perempuan Sebagai Saksi Perkawinan,2021,0,en,ISTINBATH Jurnal Hukum,Gender and Women's Rights,['Habibunnas Habibunnas Habibunnas'],['Sunan Gunung Djati State Islamic University Bandung'],"[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Legal Studies and Policies']","['Sharia', 'Islam', 'Legislation', 'Law', 'Fiqh', 'Political science', 'Lease', 'Perspective (graphical)', 'Marriage law', 'Sociology', 'Computer science', 'Philosophy', 'Theology', 'Artificial intelligence']"
663,https://doi.org/10.29080/jbki.2021.11.1.22-37,Peran Gender Santriwan dan Santriwati di Pondok Pesantren Al-Muqoddasah,2021,0,en,Jurnal Bimbingan dan Konseling Islam,Gender and Women's Rights,"['Halimatus Firdiyanti', 'Ari Khusumadewi']","['Universitas Negeri Surabaya', 'Universitas Negeri Surabaya']","[""Gender and Women's Rights"", 'Adolescent Health and Behaviors', 'Educational Research and Methods']","['Psychology', 'Gender role', 'Gender identity', 'Social psychology', 'Identity (music)', 'Gender psychology', 'Developmental psychology', 'Physics', 'Acoustics']"
664,https://doi.org/10.37329/jpah.v5i2.1273,Bias Gender Kapamangkuan Di Desa Mengesta Kecamatan Penebel Kabupaten Tabanan,2021,0,en,Jurnal Penelitian Agama Hindu,Gender and Women's Rights,"['I Wayan Wastawa', 'I Wayan Suwadnyana']","['Universitas Hindu Indonesia', 'Universitas Hindu Indonesia']","[""Gender and Women's Rights"", 'Asian Studies and History']","['Ceremony', 'Dominance (genetics)', 'Socialization', 'Identification (biology)', 'Sociology', 'Injustice', 'Political science', 'Gender studies', 'Social science', 'Law', 'Geography', 'Biochemistry', 'Chemistry', 'Botany', 'Archaeology', 'Biology', 'Gene']"
665,https://doi.org/10.31219/osf.io/rxgsq,PERAN KELUARGA DALAM MEMBERI PEMAHAMAN MENGENAI KESETARAAN GENDER KEPADA ANAK,2021,0,en,,Gender and Women's Rights,['Karlina'],['Institut Agama Islam Negeri Bengkulu'],"[""Gender and Women's Rights"", 'Marriage and Family Dynamics']","['Gender equality', 'Political science', 'Humanities', 'Psychology', 'Sociology', 'Gender studies', 'Art']"
666,https://doi.org/10.31219/osf.io/6emq3,Unrevealing the Nuances of Gender and Power: A Feminist Analysis of Ucita Pohan’s Bicara Tubuh,2023,0,en,,Gender and Women's Rights,"['NICKY FELICIA RAHMADINI', 'A. Putri Maharani', 'Dino Fajar Aprilyano', 'Radya Ayufa Putri', 'rohman budi santoso']","['Airlangga University', 'Airlangga University', 'Airlangga University', 'Airlangga University', 'Airlangga University']","[""Gender and Women's Rights""]","['Empowerment', 'Narrative', 'Sociology', 'Power (physics)', 'Thematic analysis', 'Gender studies', 'Reading (process)', 'Gender schema theory', 'Indonesian', 'Aesthetics', 'Psychology', 'Qualitative research', 'Social science', 'Literature', 'Art', 'Political science', 'Philosophy', 'Law', 'Linguistics', 'Physics', 'Quantum mechanics']"
667,https://doi.org/10.18592/muadalah.v11i1.9190,Ratu Zaleha 1905-1906: Peran Gender dan Perlawanan Terhadap Penjajah,2023,0,id,Muadalah,Gender and Women's Rights,['Mursalin Mursalin'],['Universitas Islam Negeri Antasari Banjarmasin'],"[""Gender and Women's Rights"", 'Asian Studies and History']","['Humanities', 'Art']"
668,https://doi.org/10.25078/vyavaharaduta.v18i2.3034,KESETARAAN GENDER DITINJAU DARI PERKEMBANGAN HUKUM WARIS BAGI PEREMPUAN BALI,2023,0,id,VYAVAHARA DUTA,Gender and Women's Rights,"['SH. Ida Ayu Putu Sri Astiti Padmawati', 'Ida Bagus Sudarma Putra']","['', 'Universitas Hindu Indonesia']","[""Gender and Women's Rights"", 'Legal Studies and Policies', 'Legal and Social Justice Studies']","['Humanities', 'Political science', 'Art']"
669,https://doi.org/10.33387/humano.v14i2.6225,ANALISIS KEBIJAKAN PENGARUSUTAMAAN GENDER (PUG) DI MTS AL-MA'HAD AN NUR,2023,0,id,Humano Jurnal Penelitian,Gender and Women's Rights,"['Fadila Uyun Mawarni', 'Anisatul Afita', 'Rigitha Ayu Iriani', 'Fania Albani Saputri', 'Maryam Nisrina Abdilah']","['Yogyakarta State University', 'Yogyakarta State University', 'Yogyakarta State University', 'Yogyakarta State University', 'Yogyakarta State University']","[""Gender and Women's Rights"", 'Education Systems and Policies', 'Employee Performance and Management']","['Humanities', 'Political science', 'Art']"
670,https://doi.org/10.51673/jurnalistrendi.v8i1.1316,Gender Injustice and The Image of Women in the Novel Cantik itu Luka By Eka Kurniawan,2023,0,en,JURNALISTRENDI JURNAL LINGUISTIK SASTRA DAN PENDIDIKAN,Gender and Women's Rights,['Anik Febrianti Ni Luh'],['Universitas Pendidikan Ganesha'],"[""Gender and Women's Rights"", 'Educational Research and Methods', 'Educational Methods and Media Use']","['Injustice', 'Gender studies', 'Sociology', 'Psychology', 'Social psychology']"
671,https://doi.org/10.22146/jp.92550,Gender-Based Development Discourse and Its Impact on Women Informal Workers in Yogyakarta,2023,0,en,Populasi,Gender and Women's Rights,"['Raihan Chaerani Putri Budiman', 'Dhara Cita Rafeinia', 'Ameylia Puspita Rosa Dyah Ayu Arintyas']","['Sebelas Maret University', 'Universitas Gadjah Mada', 'Universitas Gadjah Mada']","[""Gender and Women's Rights"", 'Local Governance and Development', 'SMEs Development and Digital Marketing']","['Gender inequality', 'Gender equality', 'Inequality', 'Work (physics)', 'Data collection', 'Gender analysis', 'Position (finance)', 'Qualitative property', 'Gender studies', 'Gender and development', 'Sociology', 'Psychology', 'Political science', 'Social change', 'Business', 'Computer science', 'Social science', 'Engineering', 'Mechanical engineering', 'Mathematical analysis', 'Social transformation', 'Mathematics', 'Finance', 'Machine learning', 'Law']"
672,https://doi.org/10.31603/ce.5948,Increasing legal and gender capacity for Nasyiatul 'Aisyiyah regional leaders of Klaten Regency,2022,0,en,Community Empowerment,Gender and Women's Rights,"['Indah Nur Shanty Saleh', 'Muhammad Habibi Miftakhul Marwa']","['Universitas Ahmad Dahlan', 'Universitas Ahmad Dahlan']","[""Gender and Women's Rights"", 'Legal Studies and Policies', 'Legal and Social Justice Studies']","['Injustice', 'Courage', 'Political science', 'Indonesian', 'Gender studies', 'Sociology', 'Law', 'Philosophy', 'Linguistics']"
673,https://doi.org/10.36269/sigeh.v2i2.518,THE TRADITIONAL GENDER ROLES STEREOTYPES AS SEEN IN TROLLS (2016) THE DREAMWORKS ANIMATION MOVIE,2022,0,en,SIGEH ELT Journal of Literature and Linguistics,Gender and Women's Rights,['Sekar Yolanda Azza'],['Universitas Muhammadiyah Lampung'],"[""Gender and Women's Rights"", 'Education, Sociology, Communication Studies', 'Media, Gender, and Advertising']","['Ideology', 'Stereotype (UML)', 'Irrational number', 'Entertainment', 'Psychology', 'Binary opposition', 'Film genre', 'Sociology', 'Social psychology', 'Aesthetics', 'Art', 'Literature', 'Political science', 'Movie theater', 'Politics', 'Visual arts', 'Law', 'Geometry', 'Mathematics']"
674,https://doi.org/10.37631/populika.v10i1.471,PERAN GERAKAN PEREMPUAN DALAM PROSES INSTITUSIONALISASI NORMA KESETARAAN GENDER INTERNASIONAL,2022,0,en,POPULIKA,Gender and Women's Rights,['Dewi Setiyaningsih'],['Universitas Gadjah Mada'],"[""Gender and Women's Rights""]","['Norm (philosophy)', 'Political science', 'Gender equality', 'Gender studies', 'Sociology', 'Law']"
675,https://doi.org/10.47467/reslaj.v4i3.958,Prudence Of Indonesia’s Identity in Digital Era: Students’ Awareness Towards Gender Discrimination,2022,0,en,Reslaj Religion Education Social Laa Roiba Journal,Gender and Women's Rights,"['Mechelle Juana Chandra', 'Dea Fatmawati', 'Evita Fairuza Salsabila', 'Moh. Ayub Alchabib', 'Moses Glorino Rumambo Pandin']","['Airlangga University', 'Airlangga University', 'Airlangga University', 'Airlangga University', 'Airlangga University']","[""Gender and Women's Rights"", 'Islamic Finance and Communication']","['Indonesian', 'Multiculturalism', 'Psychology', 'Identity (music)', 'Value (mathematics)', 'Prudence', 'Digital era', 'Population', 'Social psychology', 'Sociology', 'Pedagogy', 'Demography', 'Philosophy', 'Linguistics', 'Physics', 'Theology', 'Machine learning', 'Computer science', 'Acoustics', 'The Internet', 'World Wide Web']"
676,https://doi.org/10.24198/jane.v13i2.38109,KEPEMIMPINAN KEPALA DAERAH DALAM MEWUJUDKAN PENGARUSUTAMAAN GENDER DI KABUPATEN BREBES,2022,0,id,JANE - Jurnal Administrasi Negara,Gender and Women's Rights,"['Fauzi Ghufroni', 'Mudiyati Rahmatunnisa', 'Ratnia Sholihah']","['Padjadjaran University', 'Padjadjaran University', 'Padjadjaran University']","[""Gender and Women's Rights""]",['Political science']
677,https://doi.org/10.24256/pijies.v5i2.2653,Analysis of Thematic Books for Elementary School Students 2013 Curriculum in Gender Perspective,2022,0,en,Pedagogik Journal of Islamic Elementary School,Gender and Women's Rights,"['Sitti Jauhari', 'Sulfasyah Sulfasyah', 'Haslinda Haslinda']","['Muhammadiyah University of Makassar', 'Muhammadiyah University of Makassar', 'Muhammadiyah University of Makassar']","[""Gender and Women's Rights"", 'Gender Studies in Language', 'Education and Communication Studies']","['Perspective (graphical)', 'Curriculum', 'Thematic analysis', 'Mathematics education', 'Thematic map', 'Pedagogy', 'Sociology', 'Psychology', 'Qualitative research', 'Computer science', 'Geography', 'Social science', 'Cartography', 'Artificial intelligence']"
678,https://doi.org/10.24090/nuraicon.v1i1.189,Gender Subordination in Ni Komang Ariani's Collection Short Stories of ‘Bukan Permaisuri’,2022,0,en,International Proceedings of Nusantara Raya,Gender and Women's Rights,"['Sumarni Sumarni', 'Bayu Suta Wardianto', 'Heru Kurniawan']","['Universitas Patria Artha', '', 'Universitas Islam Negeri Profesor Kiai Haji Saifuddin Zuhri Purwokerto']","[""Gender and Women's Rights"", 'Education, Sociology, Communication Studies', 'Educational Methods and Media Use']","['Subordination (linguistics)', 'Data collection', 'Qualitative research', 'Psychology', 'Injustice', 'Sociology', 'Social psychology', 'Linguistics', 'Social science', 'Philosophy']"
679,https://doi.org/10.30983/humanisme.v6i2.5845,Gender Agitation and Anti-Sexual Harassment : A Study of Kuntowijoyo's Prophetic Social Perspectives,2022,0,en,HUMANISMA Journal of Gender Studies,Gender and Women's Rights,['Perdana Putra Pangestu'],['Sunan Kalijaga State Islamic University Yogyakarta'],"[""Gender and Women's Rights"", 'Legal and Social Justice Studies']","['Harassment', 'Taboo', 'Interpretation (philosophy)', 'Narrative', 'Sociology', 'Psychology', 'Social psychology', 'Criminology', 'Law', 'Political science', 'Literature', 'Philosophy', 'Linguistics', 'Art']"
680,https://doi.org/10.2991/978-2-494069-65-7_50,The Urgency for Stipulating Regional Regulations on Gender Mainstreaming in Achieving Kediri City’s SDGs,2022,0,en,,Gender and Women's Rights,"['Ane Permatasari', 'Atik Septi Winarsih', 'Juhari Sasmito Aji', 'Bhakti Gusti Walinegoro']","['Muhammadiyah University of Yogyakarta', 'Muhammadiyah University of Yogyakarta', 'Muhammadiyah University of Yogyakarta', 'Universitas Gadjah Mada']","[""Gender and Women's Rights"", 'Legal and Policy Analysis in Indonesia', 'Public Administration in Developing Nations']","['Mainstreaming', 'Gender mainstreaming', 'Environmental planning', 'Political science', 'Geography', 'Gender equality', 'Sociology', 'Law', 'Gender studies', 'Special education']"
681,https://doi.org/10.19109/ujhki.v8i2.24324,PEMAHAMAN SENSITIVITAS GENDER PEGAWAI KANTOR URUSAN AGAMA TERHADAP PERNIKAHAN USIA ANAK,2024,0,en,Usroh Jurnal Hukum Keluarga Islam,Gender and Women's Rights,"['Indra Gunawan', 'Rina Antasari', 'Zuraidah Azkia']","['Universitas Islam Negeri Raden Intan Lampung', 'Universitas Islam Negeri Raden Intan Lampung', 'Universitas Islam Negeri Raden Intan Lampung']","[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Islamic Finance and Communication']",['Art']
682,https://doi.org/10.24260/raheema.v7i2.1685,GERAKAN WOMEN’S MARCH DAN KEBIJAKAN KESETARAAN GENDER DI INDONESIA; REALITY OR CLAIM?,2020,0,en,Raheema,Gender and Women's Rights,['Zaky Ismail'],['UIN Sunan Ampel Surabaya'],"[""Gender and Women's Rights""]","['Gender equality', 'Political science', 'Gender studies', 'Qualitative research', 'Economic growth', 'Sociology', 'Economics', 'Social science']"
683,https://doi.org/10.14421/musawa.2020.191.99-108,The Dynamics of Gender Equality: The Girls Ddi Mangkoso Islamic Boarding School in South Sulawesi,2020,0,en,Musãwa Jurnal Studi Gender dan Islam,Gender and Women's Rights,['Wahyudin Wahyudin'],['Universitas Islam Makassar'],"[""Gender and Women's Rights"", 'Education Systems and Policies', 'Islamic Finance and Communication']","['Boarding school', 'Islam', 'Character (mathematics)', 'Gender equality', 'Sociology', 'Gender studies', 'Psychology', 'Humanities', 'Geography', 'Mathematics', 'Art', 'Geometry', 'Archaeology']"
684,https://doi.org/10.24239/msw.v16i1.3009,KONSEP IJBAR DALAM PERIKAHAN TENTANG KESETARAAN GENDER BERDASARKAN PERSPEKTIF FIQH KONTEMPORER,2024,0,en,Musawa Journal for Gender Studies,Gender and Women's Rights,['Nerisma Eka Putri Nerisma'],['Sunan Kalijaga State Islamic University Yogyakarta'],"[""Gender and Women's Rights""]","['Fiqh', 'Philosophy', 'Theology', 'Islam', 'Sharia']"
685,https://doi.org/10.35760/psi.2024.v17i2.10679,CINDERELLA COMPLEX: APA KAITAN KONSEP DIRI DAN POLA ASUH BERWAWASAN GENDER?,2024,0,en,Jurnal Psikologi,Gender and Women's Rights,['Lutfi Arya'],['Universitas Hang Tuah'],"[""Gender and Women's Rights""]","['Psychology', 'Developmental psychology', 'Art']"
686,https://doi.org/10.24167/jhpk.v4i2.5068,KESETARAAN GENDER DALAM PEMBAGIAN WARISAN PADA KELUARGA TIONGHOA DI KOTA TEGAL,2024,0,id,JURNAL HUKUM POLITIK DAN KEKUASAAN,Gender and Women's Rights,['Ezra Natasya'],['Soegijapranata Catholic University'],"[""Gender and Women's Rights""]",['Political science']
687,https://doi.org/10.31942/pgrs.v12i2.12188,GOLOK-GOLOK MENTHOK: EXPLORING THE RELATIONSHIP OF RELIGION AND CULTURE IN TRANSMITTING GENDER EQUALITY VALUES,2024,0,en,Jurnal PROGRESS Wahana Kreativitas dan Intelektualitas,Gender and Women's Rights,"['Jihan Avie Yusrina', 'Nujumun Niswah', 'Rubai Rubai']","['', 'Yogyakarta State University', '']","[""Gender and Women's Rights"", 'Child Development and Education', 'Adolescent Health and Behaviors']","['Gender equality', 'Gender justice', 'Faith', 'Economic Justice', 'Gender studies', 'Sociology', 'Political science', 'Epistemology', 'Law', 'Philosophy']"
